Date,Time,Bar,Wind_Dir,Wind_Speed,Outdoor_Temperature,Outdoor_Humidity,Outdoor_PM2.5,Indoor_PC0.1,Wind_Dir_Degree
15/01/2025,20:20,1010.875,NNE,0.0,26.372865415,75.89171727,61.0239462925,1009492.01725,11.25
15/01/2025,20:40,1010.95,W,0.4,26.1796065825,76.666391595,54.570914865,969356.517725,230.625
15/01/2025,21:00,1011.125,NW,0.0,25.9880853825,77.4434519025,56.795387382499996,960033.383625,309.375
15/01/2025,21:20,1011.45,WNW,0.0,26.1318047925,76.65894385,56.85498676,939280.7672,281.25
15/01/2025,21:40,1011.475,NW,0.0,25.9973594075,77.0409841975,57.363782334999996,946518.944025,303.75
15/01/2025,22:00,1011.3499999999999,WNW,1.2000000000000002,25.920732185,77.234365895,57.801294760000005,948205.643875,298.125
15/01/2025,22:20,1011.25,NW,0.0,26.0189418,76.8414451075,58.5430485,958551.22545,236.25
15/01/2025,22:40,1011.25,NNW,0.0,25.9176281275,77.24622658999999,56.0898949875,972520.2318,247.5
15/01/2025,23:00,1011.2,WNW,0.8,25.80741242,77.4593813825,55.5485704525,962956.383925,298.125
15/01/2025,23:20,1011.25,WNW,0.4,25.787774675,77.266305575,54.273525230000004,957704.1317,303.75
15/01/2025,23:40,1011.1750000000001,WNW,0.4,25.7611108475,77.4796474375,53.518679982500004,921021.6055,292.5
16/01/2025,00:00,1011.0,---,0.0,25.83840304,77.88555133,56.79849617,963020.19,
16/01/2025,00:20,1010.925,WNW,0.0,25.8782466675,77.889844705,53.45480338,955608.619725,286.875
16/01/2025,00:40,1010.675,WNW,0.0,25.9756574125,77.7573266875,51.79300867,930175.803325,292.5
16/01/2025,01:00,1010.45,WNW,0.0,25.973966715,78.093906785,48.286882805000005,880082.4166250001,292.5
16/01/2025,01:20,1010.2,NNE,0.0,25.968354650000002,78.9061765475,45.5793418075,848312.19035,210.0
16/01/2025,15:40,1009.2,NE,4.0,24.618370405,89.06293577,15.015455475,241847.53375,45.0
16/01/2025,16:00,1008.95,SE,4.0,24.676557475,90.2919899825,13.76373614625,230604.545925,73.125
16/01/2025,16:20,1008.8249999999999,NE,2.0,26.0992336225,85.4487718625,22.4323048675,286022.20704999997,90.0
16/01/2025,16:40,1009.05,W,1.2000000000000002,26.1594628225,85.736501835,22.0318677525,285295.64195,151.875
16/01/2025,17:00,1009.25,W,1.2000000000000002,26.780783827500002,83.4348882925,19.9216869175,298661.2183,270.0
16/01/2025,17:20,1009.55,NNE,2.8,26.3754933775,85.368765345,21.238419659999998,290349.280275,213.75
16/01/2025,17:40,1009.9,NW,2.0,25.438234,88.74197805,18.351374285,259355.15435,168.75
16/01/2025,18:00,1010.0,NNE,2.0,25.06548456,90.8726386525,13.5938988775,228937.962625,120.0
16/01/2025,18:20,1010.225,NNE,5.2,24.71773893,91.302082175,17.4319815175,275250.462175,33.75
16/01/2025,18:40,1010.325,NE,6.0,24.4143564725,90.68626544,15.7046904125,250459.124075,50.625
16/01/2025,19:00,1010.525,ENE,4.4,24.50603988,89.92041523500001,13.8744298425,251745.231675,56.25
16/01/2025,19:20,1010.625,ESE,2.4000000000000004,24.5464877075,89.08059073,10.7342975365,241840.219975,73.125
16/01/2025,19:40,1010.85,NW,2.4000000000000004,24.5086971025,92.1925089225,14.119790112499999,247781.678,264.375
16/01/2025,20:00,1011.375,NW,1.2000000000000002,24.376817107500003,92.2355889075,13.2231409,249823.7796,275.625
16/01/2025,20:20,1011.65,W,2.0,24.1731954875,93.35478082,12.07963046,241205.1009,275.625
16/01/2025,20:40,1011.95,W,1.2000000000000002,24.18473922,93.071068225,12.633043302499999,250820.77515,253.125
16/01/2025,21:00,1012.2,W,1.6,24.13700158,93.0543947825,12.935410095,256178.7984,270.0
16/01/2025,21:20,1012.3249999999999,WNW,1.6,24.17613576,92.98830174,12.716644989999999,249491.032025,230.625
16/01/2025,21:40,1012.4,WNW,0.8,24.05706185,92.6452304875,12.7745543175,256480.25905,292.5
16/01/2025,22:00,1012.45,---,0.0,24.155943395,92.3663207525,11.220315915,244017.38532499998,292.5
16/01/2025,22:20,1012.425,WNW,0.0,24.0576113425,92.887282825,10.951156875,233424.398525,292.5
16/01/2025,22:40,1012.45,WSW,0.4,24.28300638,92.020094665,10.4530883805,230669.977775,247.5
16/01/2025,23:00,1012.375,---,0.0,24.212081255,92.124687705,11.16774543375,243037.42845,247.5
16/01/2025,23:20,1012.3,WSW,0.0,24.13344588,92.21049014,10.466375244249999,239342.911275,247.5
16/01/2025,23:40,1012.2,---,0.0,24.1831757675,92.0158035075,10.43464513375,241463.616,247.5
17/01/2025,00:00,1012.1,WSW,0.0,24.16992481,92.16353383,10.98710898,234768.8867,247.5
17/01/2025,00:20,1012.1500000000001,---,0.0,24.2344477925,91.832177355,10.66340005,245125.40840000001,
17/01/2025,00:40,1011.875,---,0.0,24.2959173475,91.819897755,10.13789521275,243030.756225,
