Date,Time,Bar,Wind_Dir,Wind_Speed,Outdoor_Temperature,Outdoor_Humidity,Outdoor_PM2.5,Indoor_PC0.1,Wind_Dir_Degree
14/01/2025,03:40,1010.3499999999999,SSE,0.0,23.323960135,83.444265615,49.246692765,720797.6365,157.5
14/01/2025,03:50,1010.3,---,0.0,23.291692395,83.64877215499999,53.41418867,720286.6672,
14/01/2025,04:00,1010.3,W,0.0,23.301878815000002,83.247666785,55.755801149999996,763670.8994,258.75
14/01/2025,04:10,1010.3499999999999,W,0.8,23.321210694999998,83.30037879,59.88812745,794758.3846,270.0
14/01/2025,04:20,1010.4,---,0.0,23.36166238,83.184825615,63.74166026,806564.06225,270.0
14/01/2025,04:30,1010.4,---,0.0,23.28570469,83.335016435,64.79263061500001,842307.394,
14/01/2025,04:40,1010.5,---,0.0,23.195408805,83.768505575,56.404325695,810333.6026,
14/01/2025,04:50,1010.5,---,0.0,23.007550039999998,84.90769208500001,54.073985685,835923.48235,
14/01/2025,05:00,1010.45,---,0.0,23.011406845,84.87562549,55.723985139999996,830604.60415,
14/01/2025,05:10,1010.55,---,0.0,23.098437500000003,84.16268774,56.366699725000004,818008.6643000001,
14/01/2025,05:20,1010.6,---,0.0,23.003773585,84.22226415,53.940681850000004,790846.7876500001,
14/01/2025,05:30,1010.6,---,0.0,22.9,84.72715663,52.1471653,813445.9517000001,
14/01/2025,05:40,1010.7,---,0.0,22.794291125,84.90341421,46.479344209999994,825054.6810000001,
14/01/2025,05:50,1010.75,---,0.0,22.664258555,85.48593156,48.343061845,795806.43475,
14/01/2025,06:00,1010.75,---,0.0,22.683888505,85.3365458,55.633985155000005,819687.9941499999,
14/01/2025,06:10,1010.9,---,0.0,22.65037736,85.536415095,56.85678659,798301.3846,
14/01/2025,06:20,1011.05,---,0.0,22.66528302,85.523584905,57.03278167,807531.6295,
14/01/2025,06:30,1011.1,---,0.0,22.50669372,85.96590834,53.455604715,780149.6875,
14/01/2025,06:40,1011.2,---,0.0,22.305791505000002,86.67953668,54.811263745000005,778631.74455,
14/01/2025,06:50,1011.4,---,0.0,22.35283162,86.80651801,48.81071069,787569.29395,
14/01/2025,07:00,1011.45,---,0.0,22.542641510000003,86.30528302,49.711828145,800429.09665,
14/01/2025,07:10,1011.6,---,0.0,23.18018868,84.2345283,49.093189075,788606.9271,
14/01/2025,07:20,1011.6500000000001,W,0.8,24.153239955,80.27109247,50.24309825,801682.0391500001,270.0
14/01/2025,07:30,1011.7,---,0.0,26.96355489,69.43525443,48.15196657,789088.6483499999,
14/01/2025,07:40,1011.9,---,0.0,27.20746982,67.102477405,42.882964325,792945.65385,
14/01/2025,07:50,1012.05,---,0.0,28.5624757,63.794268869999996,45.260892444999996,760267.02665,
14/01/2025,08:00,1012.1500000000001,---,0.0,29.99356061,58.766666665,39.77880391,762223.0525499999,
14/01/2025,08:10,1012.3499999999999,WNW,1.6,31.488913945,54.366646425,37.517483835,765201.58665,292.5
14/01/2025,08:20,1012.4,NW,3.2,31.941361829999998,52.629262995,39.0520925,766687.6678500001,303.75
14/01/2025,08:30,1012.5,NW,4.0,31.818986969999997,51.81431974,36.98347206,765614.41955,315.0
14/01/2025,08:40,1012.55,W,4.0,28.824710425,60.034169885,36.13978471,774458.4814,270.0
14/01/2025,08:50,1012.7,NNW,4.0,28.832844774999998,60.71204457,33.89401314,737074.5289,315.0
14/01/2025,09:00,1012.7,NW,4.0,29.541288705,58.647385935,34.790502149999995,723929.34665,303.75
14/01/2025,09:10,1012.7,N,4.8,29.664391025,57.408990384999996,34.01851787,742341.88575,11.25
14/01/2025,09:20,1012.8499999999999,NW,5.6,29.12732897,58.23560862,34.83853091,749444.1559,315.0
14/01/2025,09:30,1012.9,WNW,4.0,30.01349154,56.811196335,33.336850035,750674.33195,303.75
14/01/2025,09:40,1012.95,WNW,5.6,29.965660354999997,57.0576852,33.69877675,762973.04465,315.0
14/01/2025,09:50,1013.0,WNW,5.6,30.214925135,56.670114505,35.655123675,759979.5275000001,168.75
14/01/2025,10:00,1013.1500000000001,NNE,7.2,30.85405215,54.905355885,35.367248725,744948.6668499999,11.25
14/01/2025,10:10,1013.25,NNE,5.6,29.51273385,58.166001555,36.147562475,772084.4416499999,33.75
14/01/2025,10:20,1013.3499999999999,NE,5.6,29.7954069,58.180999505,34.918883265,759671.01925,33.75
14/01/2025,10:30,1013.3,NE,6.4,30.324214705000003,57.137376795,36.840281805000004,765989.34575,45.0
14/01/2025,10:40,1013.3,NE,8.0,30.21115385,56.68115385,32.9476634,765093.4147,45.0
14/01/2025,10:50,1013.25,NE,8.0,30.17148774,55.52583127,30.89180207,738917.1916,45.0
14/01/2025,11:00,1013.2,NE,8.05,30.55757229,56.082885075,29.24004927,726481.26,33.75
14/01/2025,11:10,1013.1500000000001,NE,8.0,30.129745735,56.34150122,33.040206985,719661.7833,45.0
14/01/2025,11:20,1013.1500000000001,NNE,8.85,30.261142964999998,55.76729681,33.370852495,725197.25175,22.5
14/01/2025,11:30,1013.0,NE,8.85,30.2728654,56.28086694,30.984855415,689641.3905,33.75
14/01/2025,11:40,1012.95,NE,8.0,31.43781813,54.327496100000005,30.620734655,708276.0445000001,33.75
14/01/2025,11:50,1012.75,NNE,11.3,31.690695705,53.098814745,30.10025559,682987.75415,33.75
14/01/2025,12:00,1012.6500000000001,NE,9.65,31.06807393,53.323416640000005,30.424402354999998,716488.7736,45.0
14/01/2025,12:10,1012.55,NE,9.7,29.96470504,57.46818326,29.57576042,724253.36335,45.0
14/01/2025,12:20,1012.4,NNE,8.85,30.643719925,55.40744728,30.511216225,723982.4859,180.0
14/01/2025,12:30,1012.3,NNE,7.2,29.91968504,56.253149605000004,33.37363423,751444.3236,11.25
14/01/2025,12:40,1012.25,NE,7.2,30.03001287,56.60689303,32.326158645,749522.11355,45.0
14/01/2025,12:50,1012.1500000000001,NNE,8.0,31.19634844,54.45280537,30.589702905,725410.20845,33.75
14/01/2025,13:00,1011.8499999999999,NE,6.4,30.52918288,55.7077821,32.91384108,764559.7669500001,33.75
14/01/2025,13:10,1011.75,NNE,9.7,30.973418795,54.552695459999995,31.817677845,802651.287,33.75
14/01/2025,13:20,1011.55,NNE,8.05,30.441962935,54.970112715,34.45906354,783790.2013000001,33.75
14/01/2025,13:30,1011.4,NNE,7.2,30.48965845,55.679706714999995,33.36541552,785135.78425,22.5
14/01/2025,13:40,1011.1500000000001,NE,7.2,31.11127362,55.49574249,34.084443164999996,766067.199,45.0
14/01/2025,13:50,1010.8,NNE,8.85,30.727957744999998,55.896821525,34.015343040000005,774841.5852999999,33.75
14/01/2025,14:00,1010.7,NE,7.25,30.902203395,54.7198944,35.681570515000004,799229.01505,45.0
14/01/2025,14:10,1010.6,NE,8.0,30.599757005,55.08776663,33.666846645,791590.2351500001,45.0
14/01/2025,14:20,1010.5,NE,8.0,31.55568913,54.32265733,31.93352712,778021.50335,45.0
14/01/2025,14:30,1010.55,NNE,8.0,30.35265844,56.336687080000004,33.638746389999994,798947.57025,33.75
14/01/2025,14:40,1010.45,NNE,5.6,30.892518365,56.50601911,34.540621290000004,779852.1823,33.75
14/01/2025,14:50,1010.3499999999999,NE,6.4,30.102883075,57.33831943,30.10310637,783796.9759,45.0
14/01/2025,15:00,1010.2,NE,6.4,30.63928884,56.932711534999996,31.312370270000002,760994.92475,56.25
14/01/2025,15:10,1010.1500000000001,N,6.4,31.599615385,54.616730770000004,29.918873405,785121.11375,22.5
14/01/2025,15:20,1010.0,ENE,7.25,30.418987455,57.2941856,32.80857174,767608.13715,45.0
14/01/2025,15:30,1010.05,NE,8.85,30.126668584999997,58.303478325,32.366091925,753450.4848,45.0
14/01/2025,15:40,1009.8,NE,7.2,30.398074555,58.173166755,36.430933214999996,768014.17225,22.5
14/01/2025,15:50,1009.75,NE,6.4,29.957384429999998,59.286329655,35.915440965,801179.83615,33.75
14/01/2025,16:00,1009.7,NE,6.4,30.490392155000002,57.535981925,34.696117435000005,828550.8681,45.0
14/01/2025,16:10,1009.6500000000001,NE,8.85,29.07236449,60.320690435,34.924691115,816927.72575,33.75
14/01/2025,16:20,1009.7,NNE,8.85,29.416162675000002,59.571263425,35.607318105000004,839425.8001999999,33.75
14/01/2025,16:30,1009.6500000000001,NE,8.0,29.701750975000003,58.610505835,38.337751659999995,838740.5511,33.75
14/01/2025,16:40,1009.7,NE,8.05,32.787022105000005,51.182379335,38.871069520000006,851118.6917999999,33.75
14/01/2025,16:50,1009.8499999999999,NNE,6.4,30.303261955,56.36484462,36.661849025,850890.09835,22.5
14/01/2025,17:00,1009.9,NE,6.4,29.012350305,61.586255605,37.96843989,877225.9596,45.0
14/01/2025,17:10,1009.95,NE,6.4,30.07735294,57.7319457,43.245593785,880723.92555,33.75
14/01/2025,17:20,1010.0,N,6.4,28.65540706,61.434356205,38.356892885,866401.3376,22.5
14/01/2025,17:30,1010.1500000000001,NE,5.6,28.26050139,63.44435326,39.22276541,861009.11725,45.0
15/01/2025,00:00,1012.2,---,0.0,23.31766917,85.10300752,67.9215565,1094277.204,
15/01/2025,00:10,1012.3,---,0.0,23.144353865,85.662971335,65.695517705,1063633.8725,
15/01/2025,00:20,1012.25,W,0.0,23.16018868,85.83566038000001,62.736417995,1044380.8500000001,270.0
15/01/2025,00:30,1012.2,W,0.0,23.093046535,86.284441765,62.622173605,1060975.505,270.0
15/01/2025,00:40,1012.1,W,0.0,22.92,87.017358495,65.128522645,1053465.134,270.0
15/01/2025,00:50,1012.1,NW,0.8,22.8290722,87.190496755,67.62877653,1062904.2665,292.5
15/01/2025,01:00,1012.0,WNW,0.0,22.810524425,86.863027475,64.425744695,1071006.1285,292.5
15/01/2025,01:10,1011.9,---,0.0,22.777510794999998,86.82415878,56.88730975,1031610.2045,292.5
15/01/2025,01:20,1011.8499999999999,---,0.0,23.01042453,85.71938036,59.193316734999996,1013283.9265000001,
15/01/2025,01:30,1011.75,---,0.0,22.874205465,85.766623145,56.673766805,1007383.5555,
15/01/2025,01:40,1011.6500000000001,---,0.0,22.777988935,86.04093027,55.83169441,994920.12965,
15/01/2025,01:50,1011.5,WNW,0.0,22.654544010000002,86.369908685,57.46532829,984140.9933,292.5
15/01/2025,02:00,1011.4,WNW,0.8,22.592429199999998,86.58579943000001,57.511797305,958061.35115,292.5
15/01/2025,02:10,1011.1500000000001,W,0.0,22.53420198,87.03976703000001,57.277329595,966361.91805,281.25
15/01/2025,02:20,1011.05,WNW,0.8,22.772176195,86.29150092500001,54.76948846,957453.53345,292.5
15/01/2025,02:30,1011.1,WNW,0.0,22.762533235,86.05703421999999,51.772433395,926075.0571999999,292.5
15/01/2025,02:40,1010.95,WNW,0.0,22.836271615,86.06780042,57.258420564999994,961087.3929999999,292.5
15/01/2025,02:50,1010.8,W,0.0,22.871201929999998,85.80298718,53.324905455,953768.35285,270.0
15/01/2025,03:00,1010.8,NW,0.0,23.02758076,85.126854635,53.706670134999996,938041.3099,315.0
15/01/2025,03:10,1010.6500000000001,WNW,0.8,22.879922065,85.772725095,53.698686315,933814.5445000001,303.75
15/01/2025,03:20,1010.55,WNW,0.0,22.850786515,85.840217655,51.76823342,881945.3222,292.5
15/01/2025,12:10,1011.05,N,8.0,29.56940041,60.652157795,58.462431235,1028842.404,0.0
15/01/2025,12:20,1011.0,NNE,11.3,29.789819895,60.684279579999995,59.4864719,1051007.128,33.75
15/01/2025,12:30,1010.95,NE,12.9,30.41436556,59.226948390000004,58.98584629,1032215.745,45.0
15/01/2025,12:40,1010.7,NE,10.5,30.73487745,58.196691175,56.183431595,1063640.8284999998,33.75
15/01/2025,12:50,1010.55,N,11.3,31.429195775,56.597888850000004,57.790852064999996,1031150.531,11.25
15/01/2025,13:00,1010.4,NE,13.7,30.29461738,59.295867645,53.739767220000004,1019103.55,33.75
15/01/2025,13:10,1010.25,NE,9.7,30.72351156,58.317864279999995,57.82592823,1009108.246,45.0
